country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy,razao_renovavel_fossil_energy,co2_per_unit_energy,variacao_co2_pct,variacao_renewables_share_energy_pp,tendencia_renovaveis_5anos,media_movel_co2_3anos,indice_transicao_preliminar
Colombia,2006,COL,42691081.0,420283862175.0,857.0205078125,1.3896158933639526,36.34859848022461,1.5517609119415283,12.414770126342772,0.5299999713897705,0.9936257600784302,0.409827321767807,158.97999572753906,184.8545684814453,28.7677001953125,1038.3912353515625,44.33004379272461,66.52442932128906,2.8399999141693115,10.426345825195312,49.92913818359375,12386.75390625,528.8038940429688,5.324334144592285,11.707772254943848,51.54999923706055,1207.51220703125,53.34000015258789,17.433422088623047,15.460657119750977,51.68521118164063,9041.390625,0.9183952808380128,18.832740783691406,41.44316101074219,244.31333923339844,10.43000030517578,6125.45458984375,261.50225830078125,19.55380630493164,69.06397247314453,4.938271999359131,3.183380126953125,67.64682006835938,172.8698272705078,7.380000114440918,1584.565673828125,4.938271999359131,3.183380126953125,1584.565673828125,67.64682006835938,13.835770606994627,17.865842819213867,8.479999542236328,8.508235931396484,8.358665466308594,113.79115295410156,991.0735473632812,42.310001373291016,2665.454833984375,79.32133483886719,30.052778244018555,11.884623527526855,9.810317039489746,117.13545989990234,1005.1279907226562,42.90999984741211,2743.792236328125,80.44619750976562,30.936023712158203,-1.7899999618530271,-3.4723567962646484,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.778444290161133,9.492080688476562,149.52540588378906,4.919060230255127,0.209999993443489,3502.49755859375,0.2369737178087234,0.763763427734375,7567.44873046875,323.06256103515625,0.3937007784843445,39.490360260009766,1.6241440773010254,0.5299999713897705,0.0,3.325263500213623,0.0522689819335937,12.414770126342772,0.0,38.04410934448242,0.9936257600784302,0.0,0.4289440810680389,1249.4412841796875,385.9867248535156,11.884623527526855,9.810317039489746,117.13545989990234,1005.1279907226562,42.90999984741211,2743.792236328125,80.44619750976562,30.936023712158203,-100.0,-0.0256216395646333,0.0,0.2342409640550613,0.0099999997764825,0.0,0.0187476556748151,0.0,27.286561965942383,0.0353886932134628,0.1683994382619857,1.4054458141326904,0.0599999986588954,3.944604635238648,0.1124859377741813,0.0444750823080539,,,,-1.8465995788574219,0.21361160278320074,,0.6831499968774866
Colombia,2007,COL,43235374.0,448731322364.0,7.872113704681396,0.1221563816070556,38.71638107299805,1.673917293548584,12.258480072021484,0.5299999713897705,0.967329740524292,0.4350164532661438,155.13999938964844,-11.951496124267578,-5.298103332519531,902.7778930664062,39.03194046020508,78.40802001953125,3.390000104904175,5.605416774749756,29.64166259765625,12916.404296875,558.445556640625,6.187260627746582,10.143592834472656,53.95000076293945,1247.82080078125,54.790000915527344,17.674097061157227,1.628160834312439,6.28448486328125,9072.9228515625,0.8741783499717712,0.8548699021339417,2.235504150390625,235.9179229736328,10.199999809265137,6100.0458984375,263.7377624511719,18.61653518676757,68.53998565673828,5.868007659912109,3.969520568847656,71.61634063720703,151.9589080810547,6.570000171661377,1656.4293212890625,7.290841102600098,4.9320220947265625,1678.691162109375,72.57884216308594,11.991239547729492,18.61160469055176,8.5,3.957173585891724,3.873695373535156,117.66484832763672,1017.6851806640624,44.0,2721.494873046875,80.30662536621094,30.578657150268555,3.9840497970581055,3.920798301696777,121.05625915527344,1031.3314208984375,44.59000015258789,2799.935546875,81.38346099853516,31.46001434326172,-0.8399999737739563,-1.5569971799850464,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3835995197296143,3.5640869140625,153.08949279785156,5.5510101318359375,0.2399999946355819,3540.8388671875,0.6987360715866089,2.257354736328125,7524.39208984375,325.3199157714844,0.4380361139774322,39.7847900390625,1.5848013162612915,0.5299999713897705,0.0,-2.422370672225952,-0.0393427610397338,12.258480072021484,0.0,36.65520095825195,0.967329740524292,0.0,0.4118570387363434,1267.2493896484375,392.2712097167969,3.9840497970581055,3.920798301696777,121.05625915527344,1031.3314208984375,44.59000015258789,2799.935546875,81.38346099853516,31.46001434326172,,0.0,0.0,0.2312920838594436,0.0099999997764825,0.0,0.0182515047490596,0.0,-20.78457260131836,-0.0357106626033782,0.1326887756586074,1.156460523605347,0.050000000745058,3.068986415863037,0.0912575274705886,0.0344830639660358,,,,0.5239906311035156,-0.111413574218754,,0.6931419876400341
Colombia,2008,COL,43758805.0,464038717488.0,1.4590613842010498,0.0244234800338745,38.811405181884766,1.6983407735824585,12.340373992919922,0.5400000214576721,0.9733237624168396,0.4240358173847198,137.52999877929688,32.30728530883789,12.61016082763672,1180.1533203125,51.6421012878418,66.72943115234375,2.9200000762939453,5.149891376495361,28.75933837890625,13419.125,587.2048950195312,5.263157844543457,12.89381980895996,54.08000183105469,1235.8656005859375,55.47999954223633,17.14845085144043,4.1320319175720215,16.208770751953125,9334.806640625,0.880271315574646,4.379970073699951,11.5516357421875,204.30172729492188,8.9399995803833,6291.0634765625,275.2893981933594,16.113914489746094,68.7332992553711,1.5845597982406616,1.1348037719726562,72.75114440917969,131.6306610107422,5.760000228881836,1662.5487060546875,20.12956047058105,14.60980224609375,1992.4822998046875,87.18864440917969,10.382120132446287,18.16425132751465,7.630000114440918,4.337282180786133,4.1316680908203125,121.79651641845705,1049.8458251953125,45.93999862670898,2783.360107421875,82.80461120605469,30.40972900390625,4.195051193237305,4.172582626342773,125.22883605957033,1063.557373046875,46.540000915527344,2861.797607421875,83.8860855102539,31.266700744628903,-1.399999976158142,-2.588757276535034,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4327102899551392,-2.193328857421875,150.8961639404297,5.941661357879639,0.2599999904632568,3448.361083984375,10.953695297241213,35.634552001953125,8248.7275390625,360.9544677734375,0.4686373472213745,37.67522811889648,1.591716766357422,0.5400000214576721,0.0,0.436360239982605,0.0069154500961303,12.340373992919922,0.0,36.37477493286133,0.9733237624168396,0.0,0.3974142968654632,1267.859130859375,408.47998046875,4.195051193237305,4.172582626342773,125.22883605957033,1063.557373046875,46.540000915527344,2861.797607421875,83.8860855102539,31.266700744628903,,0.0,0.0,0.2285254299640655,0.0099999997764825,0.0,0.0180245134979486,0.0,8.07198429107666,0.0095755159854888,0.1422642916440963,1.142627239227295,0.050000000745058,3.251101016998291,0.090122565627098,0.0355200506746768,,,,-0.19331359863281605,-0.21679840087890886,,0.7068679769978858
Colombia,2009,COL,44271543.0,471326580093.0,118.08856201171876,2.0055460929870605,83.66293334960938,3.7038869857788086,12.1974515914917,0.5400000214576721,0.9515419006347656,0.9333385825157166,211.6300048828125,-8.019173622131348,-4.141269683837891,1072.9427490234375,47.50083160400391,94.19143676757812,4.170000076293945,-0.9451223611831664,-5.5498046875,13138.3515625,581.6550903320312,7.348017692565918,11.969684600830078,55.68999862670898,1257.9185791015625,56.75,17.321823120117188,-1.1500498056411743,-4.697723388671875,9120.58203125,0.8566931486129761,2.6801226139068604,7.378093719482422,350.1120300292969,15.5,6384.85791015625,282.6675109863281,27.312774658203125,71.22908782958984,15.177841186523438,11.04205322265625,83.79319763183594,247.111328125,10.9399995803833,1892.7100830078125,15.976335525512695,13.929550170898438,2284.044921875,101.11819458007812,19.27753257751465,21.114959716796875,12.010000228881836,-11.5325288772583,-14.611839294433594,107.18467712402344,917.9711303710938,40.63999938964844,2421.073974609375,71.61233520507812,27.009353637695312,-5.824242115020752,-11.053537368774414,114.17530059814452,931.749755859375,41.25,2578.977294921875,72.68722534179688,28.77091407775879,-1.059999942779541,-1.9033937454223635,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3163169622421264,0.4773101806640625,151.37347412109375,8.809269905090332,0.3899999856948852,3419.204833984375,13.80270290374756,49.82147216796875,9278.5546875,410.7759399414063,0.6872246265411377,38.14444351196289,3.135272979736328,0.5400000214576721,0.0,96.97430419921876,1.5435562133789062,12.1974515914917,0.0,70.81914520263672,0.9515419006347656,0.0,0.7900541424751282,1281.86181640625,403.7822570800781,-5.824242115020752,-11.053537368774414,114.17530059814452,931.749755859375,41.25,2578.977294921875,72.68722534179688,28.77091407775879,,0.0,0.0,0.2258787304162979,0.0099999997764825,0.0,0.0176211446523666,0.0,7.02851152420044,0.009199783205986,0.1514640748500824,1.35527241230011,0.0599999986588954,3.4212512969970703,0.1057268679141998,0.0381672717630863,,,,-2.4957866668701136,-0.7692741394042996,,0.613313030243839
Colombia,2010,COL,44777325.0,489870174161.0,41.52604675292969,1.5380778312683103,117.06739807128906,5.241964817047119,54.04521179199219,2.4200000762939453,4.0179314613342285,1.2553566694259644,229.4499969482422,17.69760513305664,8.406509399414062,1248.563720703125,55.90734100341797,90.22423553466795,4.039999961853027,2.118913412094116,12.32476806640625,13265.193359375,593.9798583984375,6.707620620727539,13.388806343078612,59.43999862670898,1327.45751953125,60.22999954223633,17.166868209838867,5.155943870544434,20.81878662109375,9482.5009765625,0.8667623996734619,7.242002487182617,20.470787048339844,396.62933349609375,17.760000228881836,6769.90625,303.1383056640625,29.486967086791992,72.59619140625,4.365724563598633,3.6581802368164062,87.45137786865234,267.32281494140625,11.970000267028809,1953.0281982421875,7.234782695770264,7.315681457519531,2421.624755859375,108.43387603759766,19.873817443847656,20.94303703308105,13.81999969482422,-0.6854100823402405,-1.5662918090820312,105.6183853149414,893.3092651367188,40.0,2358.7470703125,66.4120864868164,25.293710708618164,2.9510204792022705,0.2541863918304443,114.4294891357422,948.4711303710938,42.470001220703125,2555.523193359375,70.5130386352539,27.403812408447266,-0.7900000214576721,-1.3290714025497437,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.553216934204102,8.406097412109375,159.77957153320312,39.082279205322266,1.75,3568.314453125,17.187707901000977,70.60296630859375,10750.505859375,481.37890625,2.9055287837982178,38.26434326171875,3.4686949253082275,2.4200000762939453,0.0,10.634546279907228,0.3334219455718994,54.04521179199219,0.0,77.4654312133789,4.0179314613342285,0.0,0.8306902647018433,1345.1004638671875,424.6010437011719,2.9510204792022705,0.2541863918304443,114.4294891357422,948.4711303710938,42.470001220703125,2555.523193359375,70.5130386352539,27.403812408447266,,0.0,0.0,0.2233273088932037,0.0099999997764825,0.0,0.0166030209511518,0.0,-33.16343307495117,-0.0510215759277343,0.100442498922348,0.8933092355728149,0.0399999991059303,2.2431554794311523,0.0664120838046073,0.0240541789680719,,,,-1.3671016693115234,-0.9753522872924839,,0.584644019937426
Colombia,2011,COL,45259614.0,521323240921.0,29.05319595336914,1.522958278656006,149.46929931640625,6.764923095703125,44.18950653076172,2.0,3.2414910793304443,1.5531476736068726,151.3800048828125,-19.03311920166016,-10.640911102294922,1000.1505737304688,45.26642990112305,49.71319580078125,2.25,15.404264450073242,91.49822998046876,15145.46875,685.4780883789062,3.646677494049072,10.392645835876465,60.16999816894531,1329.4412841796875,61.70000076293945,17.325233459472656,4.520845413208008,19.195556640625,9805.576171875,0.8512887358665466,-1.3905376195907593,-4.215251922607422,248.78692626953125,11.260000228881836,6604.630859375,298.92303466796875,18.249595642089844,68.6292495727539,-2.6319382190704346,-2.301666259765625,85.14971160888672,168.8039093017578,7.639999866485596,1881.36181640625,-2.743986129760742,-2.975410461425781,2330.078857421875,105.45846557617188,12.382495880126951,19.54938316345215,9.34000015258789,19.40461158752441,19.84140014648437,125.45978546142578,1069.1650390625,48.38999938964844,2772.0029296875,78.42787170410156,28.804107666015625,20.58466339111328,22.209604263305664,136.63909912109375,1114.4593505859375,50.43999862670898,3019.007080078125,81.75040435791016,31.370746612548828,-1.5299999713897705,-2.542795419692993,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.462103366851807,8.727325439453125,168.50689697265625,30.269811630249023,1.3700000047683716,3723.118408203125,16.46596336364746,79.263671875,12387.259765625,560.642578125,2.220421314239502,38.68722534179688,4.307461738586426,2.0,0.0,24.18104362487793,0.8387668132781982,44.18950653076172,0.0,95.17230224609376,3.2414910793304443,0.0,0.988943099975586,1363.246337890625,443.7966003417969,20.58466339111328,22.209604263305664,136.63909912109375,1114.4593505859375,50.43999862670898,3019.007080078125,81.75040435791016,31.370746612548828,,0.0,0.0,0.2209475338459015,0.0099999997764825,0.0,0.0162074547260999,0.0,7.005520820617676,0.0064796358346939,0.1069221347570419,0.883790135383606,0.0399999991059303,2.3624181747436523,0.0648298189043998,0.024548077955842,,,,3.9669342041015625,-0.40414237976074485,,0.6950560052726245
Colombia,2012,COL,45715807.0,541722649583.0,7.578702449798584,0.5126934051513672,159.19256591796875,7.277616500854492,42.65483093261719,1.950000047683716,3.0922930240631104,1.5684783458709717,179.0399932861328,20.531566619873047,9.293907165527344,1193.4676513671875,54.56033706665039,73.49755096435547,3.359999895095825,3.75406265258789,25.7332763671875,15557.23046875,711.2113647460938,5.328258514404297,11.758892059326172,62.34999847412109,1363.86083984375,63.060001373291016,16.34844207763672,6.339948177337647,28.136474609375,10323.1923828125,0.8711709976196289,10.17123317718506,30.40415954589844,304.9273376464844,13.9399995803833,7203.79296875,329.32720947265625,22.10593032836914,70.97689056396484,11.167706489562988,9.509269714355469,94.6589813232422,196.6497039794922,8.989999771118164,2070.59619140625,9.29087257385254,9.798011779785156,2521.151611328125,115.25647735595705,14.25626277923584,20.40098762512207,11.289999961853027,-1.7464629411697388,-2.8265151977539062,122.63327026367188,1030.4969482421875,47.11000061035156,2682.513427734375,74.70662689208984,26.430030822753903,-0.3918262124061584,-1.9741442203521729,134.66494750976562,1074.4642333984375,49.119998931884766,2945.69775390625,77.8940658569336,29.02310943603516,-0.7099999785423279,-1.13873291015625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8845744132995605,11.600982666015623,180.10787963867188,34.78009414672852,1.590000033378601,3939.728759765625,3.4351930618286133,19.2591552734375,12684.9287109375,579.9017333984375,2.5214080810546875,38.81700897216797,4.612683296203613,1.950000047683716,0.0,7.085881233215332,0.3052215576171875,42.65483093261719,0.0,100.89908599853516,3.0922930240631104,0.0,0.9941295981407166,1379.3916015625,471.9330749511719,-0.3918262124061584,-1.9741442203521729,134.66494750976562,1074.4642333984375,49.119998931884766,2945.69775390625,77.8940658569336,29.02310943603516,,0.0,0.0,0.2187427133321762,0.0099999997764825,0.0,0.0158579126000404,0.0,32.9104118347168,0.0344559848308563,0.1413781195878982,1.093713641166687,0.050000000745058,3.092543363571167,0.0792895630002021,0.0304699372500181,,,,-2.3476371765136683,-0.18873500823974687,,0.6467398757197178
Colombia,2013,COL,46151583.0,569534665242.0,4.525959014892578,0.3293819427490234,164.82638549804688,7.606998443603516,22.75111389160156,1.0499999523162842,1.4283770322799685,1.593114972114563,236.0200042724609,7.568981170654297,4.129661560058594,1271.678955078125,58.68999862670898,130.87307739257812,6.039999961853027,-3.963265419006348,-28.18719482421875,14799.5830078125,683.024169921875,8.216568946838379,12.291301727294922,72.16000366210938,1563.54345703125,73.51000213623047,17.904930114746094,2.7772023677825928,13.106536865234377,10509.70703125,0.8516419529914856,6.905940532684326,22.743141174316406,490.3406982421875,22.6299991607666,7628.56494140625,352.0703430175781,30.78492546081543,73.73322296142578,10.68421745300293,10.113571166992188,104.77255249023438,332.8163146972656,15.359999656677246,2270.183349609375,14.730867385864258,16.97827911376953,2865.226806640625,132.23475646972656,20.89511489868164,21.942256927490234,17.350000381469727,-6.765039920806885,-9.173454284667969,113.4598159790039,1078.1861572265625,49.7599983215332,2458.41650390625,67.69146728515625,23.76161003112793,-5.349142551422119,-9.24315071105957,125.42179870605467,1102.4541015625,50.880001068115234,2717.60546875,69.21507263183594,26.26677703857422,-1.350000023841858,-1.870842456817627,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.719342708587647,8.499908447265625,188.6077880859375,26.651308059692383,1.2300000190734863,4086.702392578125,6.672178268432617,38.69207763671875,13403.5234375,618.5938110351562,1.6732417345046997,39.49966430664063,4.207605361938477,1.0499999523162842,0.0,-8.781822204589844,-0.4050779342651367,22.75111389160156,0.0,91.16925048828124,1.4283770322799685,0.0,0.8811883926391602,1592.7947998046875,485.0396118164063,-5.349142551422119,-9.24315071105957,125.42179870605467,1102.4541015625,50.880001068115234,2717.60546875,69.21507263183594,26.26677703857422,,0.0,0.0,0.2166772931814193,0.0099999997764825,0.0,0.0136035904288291,0.0,5.049871444702148,0.0059998929500579,0.1473780125379562,1.3000637292861938,0.0599999986588954,3.193346738815308,0.0816215425729751,0.0308650135993957,,,,-2.756332397460941,-0.33889770507812655,,0.5660638393277533
Colombia,2014,COL,46565426.0,595158021031.0,3.7575490474700928,0.2858366966247558,169.49990844726562,7.892835140228271,28.9914665222168,1.350000023841858,1.9159808158874512,1.568855881690979,236.72999572753903,5.924207210540772,3.476917266845703,1335.0445556640625,62.16691589355469,117.25437927246094,5.460000038146973,3.604735612869263,24.6212158203125,15196.7978515625,707.6453857421875,7.749077796936035,12.356894493103027,69.66000366210938,1495.959716796875,70.45999908447266,16.2971248626709,5.266840934753418,25.5462646484375,10964.9140625,0.8578996658325195,6.732461452484131,23.702999114990234,467.72900390625,21.780000686645508,8069.79296875,375.7733459472656,30.9111557006836,74.69232177734375,8.654997825622559,9.06806182861328,113.84061431884766,305.8062744140625,14.239999771118164,2444.745361328125,-6.735301971435547,-8.906410217285156,2648.49609375,123.3283462524414,20.21004867553711,22.62805557250977,16.68000030517578,0.8547101616859436,0.3874130249023437,113.84722900390624,1014.7013549804688,47.25,2444.887451171875,67.059326171875,22.629369735717773,1.98618757724762,1.8998538255691528,127.3216552734375,1045.4107666015625,48.68000030517578,2734.2529296875,69.0888442993164,25.307676315307617,-0.800000011920929,-1.1484352350234983,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.915991306304932,11.15802001953125,199.76580810546875,44.66833114624024,2.0799999237060547,4290.0029296875,-1.930214166641236,-11.940185546875,13027.984375,606.6536254882812,2.9520294666290283,39.70737457275391,5.402884483337402,1.350000023841858,0.0,28.40757751464844,1.1952791213989258,28.9914665222168,0.0,116.0278091430664,1.9159808158874512,0.0,1.0739293098449707,1513.1397705078125,510.58587646484375,1.98618757724762,1.8998538255691528,127.3216552734375,1045.4107666015625,48.68000030517578,2734.2529296875,69.0888442993164,25.307676315307617,,0.0,0.0,0.2147516012191772,0.0099999997764825,0.0,0.0141924498602747,0.0,21.8751220703125,0.031325027346611,0.1787030398845672,1.5032612085342407,0.0700000002980232,3.837676525115967,0.0993471518158912,0.0355207361280918,,,,-0.9591007232666016,-0.9296241760253952,,0.5555868780224673
Colombia,2015,COL,46969938.0,612750891790.0,1.1520814895629885,0.0909318923950195,169.97610473632812,7.983767032623291,29.167593002319336,1.3700000047683716,1.7570860385894775,1.6061981916427612,275.3599853515625,-7.056717872619629,-4.386943817138672,1230.14794921875,57.779972076416016,150.30889892578125,7.059999942779541,-2.1201283931732178,-15.00299072265625,14746.50390625,692.6423950195312,9.054764747619627,11.624347686767578,77.55999755859375,1651.2689208984375,77.97000122070312,18.2402400970459,-1.211167812347412,-6.184051513671875,10738.822265625,0.8231759667396545,-1.51304292678833,-5.685611724853516,608.4743041992188,28.57999992370605,7879.24658203125,370.0877380371094,36.65512466430664,74.45535278320312,-1.5138007402420044,-1.7233200073242188,112.11729431152344,382.1593322753906,17.950000762939453,2387.001220703125,-5.858498573303223,-7.225189208984375,2471.861083984375,116.10315704345705,23.02167510986328,22.556093215942383,21.46999931335449,-0.1342332512140274,-0.728485107421875,113.11874389648438,1020.6527709960938,47.93999862670898,2408.322265625,61.48518371582031,22.757568359375,0.2259576320648193,-0.3494700193405151,126.97218322753906,1051.523681640625,49.38999938964844,2703.264892578125,63.34487533569336,25.54464340209961,-0.4099999964237213,-0.5286229848861694,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2125749737024307,0.424652099609375,200.19046020507807,76.00605773925781,3.569999933242798,4262.09765625,1.5342957973480225,9.307861328125,13113.951171875,615.9614868164062,4.578683853149414,40.27491760253906,5.696563243865967,1.3700000047683716,0.0,5.435592651367188,0.2936787605285644,29.167593002319336,0.0,121.28104400634766,1.7570860385894775,0.0,1.1460516452789309,1659.9979248046875,504.4018249511719,0.2259576320648193,-0.3494700193405151,126.97218322753906,1051.523681640625,49.38999938964844,2703.264892578125,63.34487533569336,25.54464340209961,,0.0,0.0,0.2129021286964416,0.0099999997764825,0.0,0.0128254452720284,0.0,-2.638245344161988,-0.0055955797433853,0.1731074601411819,1.4903149604797363,0.0700000002980232,3.6854946613311768,0.0897781178355217,0.0348262786865234,,,,0.2369670867919922,-1.536763954162599,,0.5227706299864192
Colombia,2016,COL,47437513.0,625545111723.0,-1.263930082321167,-0.1009092330932617,166.1735076904297,7.882857799530029,30.77733039855957,1.4600000381469729,1.9167652130126955,1.457114338874817,259.54998779296875,9.981069564819336,5.767059326171875,1339.594482421875,63.54703140258789,130.27664184570312,6.179999828338623,5.536332130432129,38.34698486328125,15409.521484375,730.9893798828125,8.11343002319336,11.746411323547363,76.5,1612.6478271484375,76.16999816894531,16.30857276916504,8.807865142822266,44.427032470703125,11569.51171875,0.8773609399795532,10.566241264343262,39.10436248779297,552.0947265625,26.190000534057617,8625.91796875,409.1920776367188,34.38361740112305,75.63749694824219,7.641534805297852,8.567481994628906,120.68477630615234,335.1777648925781,15.899999618530272,2544.078857421875,3.288468837738037,3.8180160522460938,2527.98193359375,119.92117309570312,20.87435913085937,22.30809211730957,19.770000457763672,4.713366508483887,4.4388580322265625,117.55760192871094,1021.5543823242188,48.459999084472656,2478.156982421875,63.620849609375,21.73004531860352,3.956465244293213,4.8267741203308105,131.7989501953125,1053.5965576171875,49.97999954223633,2778.369873046875,65.61638641357422,24.36250305175781,0.3300000131130218,0.4313725531101227,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.373127937316896,24.769821166992188,224.9602813720703,86.64029693603516,4.110000133514404,4742.24462890625,-11.659890174865724,-71.8204345703125,11470.69140625,544.1410522460938,5.395825386047363,41.5829963684082,6.23063850402832,1.4600000381469729,0.0,9.375398635864258,0.5340752601623535,30.77733039855957,0.0,131.3441162109375,1.9167652130126955,0.0,1.1517082452774048,1605.691162109375,548.828857421875,3.956465244293213,4.8267741203308105,131.7989501953125,1053.5965576171875,49.97999954223633,2778.369873046875,65.61638641357422,24.36250305175781,,0.0,0.0,0.2108036279678344,0.0099999997764825,0.0,0.0131285283714532,0.0,-25.578765869140625,-0.0452498197555542,0.1278576403856277,1.0540181398391724,0.050000000745058,2.695285558700561,0.0656426474452018,0.0236339662224054,,,,-1.1821403503418004,-1.0043346405029294,,0.5249033764584439
Colombia,2017,COL,48131076.0,634046295892.0,-3.9545533657073975,-0.3117318153381347,157.30223083496094,7.5711259841918945,29.50276756286621,1.4199999570846558,1.809608697891236,1.3870500326156616,166.17999267578125,-23.79166412353516,-15.118896484375,1006.171875,48.42813491821289,65.44628143310547,3.150000095367432,0.3278746008872986,2.396728515625,15237.2685546875,733.3861083984375,4.014273166656494,8.872160911560059,78.54000091552734,1631.7939453125,78.47000122070312,17.120046615600586,1.1654677391052246,6.39642333984375,11535.6923828125,0.8756856918334961,-5.005387783050537,-20.481651306152344,340.7362060546875,16.399999618530273,8076.08056640625,388.71044921875,20.89970588684082,71.2127685546875,-1.9716222286224363,-2.3794479370117188,118.30532836914062,228.75035095214844,11.010000228881836,2457.982177734375,-1.9983258247375488,-2.3964157104492188,2441.7646484375,117.5247573852539,14.030839920043944,21.67384529113769,13.039999961853027,22.526758193969727,25.76171875,143.31932067871094,1259.892822265625,60.63999938964844,2977.687744140625,77.27793884277344,26.25647354125977,17.954023361206055,25.33435440063477,157.13331604003906,1289.6033935546875,62.06999969482422,3264.695556640625,79.10028839111328,28.787233352661133,0.0700000002980232,0.0891265571117401,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.326148271560669,-2.983306884765625,221.9769744873047,46.53957748413086,2.240000009536743,4611.92626953125,-3.85957384109497,-21.00152587890625,10869.0595703125,523.1395263671875,2.8545939922332764,40.6667594909668,6.22268533706665,1.4199999570846558,0.0,-0.1276453733444214,-0.0079531669616699,29.50276756286621,0.0,129.28622436523438,1.809608697891236,0.0,1.1400121450424194,1630.339599609375,555.2252807617188,17.954023361206055,25.33435440063477,157.13331604003906,1289.6033935546875,62.06999969482422,3264.695556640625,79.10028839111328,28.787233352661133,,0.0124999992549419,0.0124999992549419,0.2077659666538238,0.0099999997764825,0.2597074508666992,0.012743723578751,0.0022900325711816,-93.96427917480467,-0.1201790943741798,0.007678547874093,0.0,0.0,0.1595340967178344,0.0,0.0014067300362512,,,,4.424730300903324,0.4095739364624003,,0.6538391356769262
